# wavelength (microns), transmission, emissivity
4.2230,0.9591,0.0000
4.2240,0.9591,0.0000
4.2250,0.9591,0.0000
4.2260,0.9591,0.0000
4.2270,0.9591,0.0000
4.2280,0.9591,0.0000
4.2290,0.9591,0.0000
4.2300,0.9591,0.0000
4.2310,0.9591,0.0000
4.2320,0.9591,0.0000
4.2330,0.9591,0.0000
4.2340,0.9591,0.0000
4.2350,0.9591,0.0000
4.2360,0.9589,0.0000
4.2370,0.9589,0.0000
4.2380,0.9589,0.0000
4.2390,0.9589,0.0000
4.2400,0.9589,0.0000
4.2410,0.9589,0.0000
4.2420,0.9589,0.0000
4.2430,0.9589,0.0000
4.2440,0.9589,0.0000
4.2450,0.9589,0.0000
4.2460,0.9589,0.0000
4.2470,0.9589,0.0000
4.2480,0.9589,0.0000
4.2490,0.9589,0.0000
4.2500,0.9587,0.0000
4.2510,0.9586,0.0000
4.2520,0.9586,0.0000
4.2530,0.9586,0.0000
4.2540,0.9586,0.0000
4.2550,0.9586,0.0000
4.2560,0.9586,0.0000
4.2570,0.9586,0.0000
4.2580,0.9586,0.0000
4.2590,0.9586,0.0000
4.2600,0.9586,0.0000
4.2610,0.9586,0.0000
4.2620,0.9584,0.0000
4.2630,0.9584,0.0000
4.2640,0.9584,0.0000
4.2650,0.9584,0.0000
4.2660,0.9584,0.0000
4.2670,0.9584,0.0000
4.2680,0.9584,0.0000
4.2690,0.9584,0.0000
4.2700,0.9584,0.0000
4.2710,0.9584,0.0000
4.2720,0.9584,0.0000
4.2730,0.9584,0.0000
4.2740,0.9584,0.0000
4.2750,0.9582,0.0000
4.2760,0.9582,0.0000
4.2770,0.9582,0.0000
4.2780,0.9582,0.0000
4.2790,0.9582,0.0000
4.2800,0.9582,0.0000
4.2810,0.9582,0.0000
4.2820,0.9582,0.0000
4.2830,0.9582,0.0000
4.2840,0.9582,0.0000
4.2850,0.9582,0.0000
4.2860,0.9582,0.0000
4.2870,0.9582,0.0000
4.2880,0.9579,0.0000
4.2890,0.9579,0.0000
4.2900,0.9579,0.0000
4.2910,0.9579,0.0000
4.2920,0.9579,0.0000
4.2930,0.9579,0.0000
4.2940,0.9579,0.0000
4.2950,0.9579,0.0000
4.2960,0.9579,0.0000
4.2970,0.9579,0.0000
4.2980,0.9579,0.0000
4.2990,0.9579,0.0000
4.3000,0.9579,0.0000
4.3010,0.9579,0.0000
4.3020,0.9579,0.0000
4.3030,0.9579,0.0000
4.3040,0.9579,0.0000
4.3050,0.9579,0.0000
4.3060,0.9579,0.0000
4.3070,0.9579,0.0000
4.3080,0.9579,0.0000
4.3090,0.9579,0.0000
4.3100,0.9579,0.0000
4.3110,0.9579,0.0000
4.3120,0.9579,0.0000
4.3130,0.9579,0.0000
4.3140,0.9579,0.0000
4.3150,0.9579,0.0000
4.3160,0.9579,0.0000
4.3170,0.9579,0.0000
4.3180,0.9579,0.0000
4.3190,0.9579,0.0000
4.3200,0.9579,0.0000
4.3210,0.9579,0.0000
4.3220,0.9579,0.0000
4.3230,0.9579,0.0000
4.3240,0.9579,0.0000
4.3250,0.9579,0.0000
4.3260,0.9579,0.0000
4.3270,0.9579,0.0000
4.3280,0.9579,0.0000
4.3290,0.9579,0.0000
4.3300,0.9579,0.0000
4.3310,0.9579,0.0000
4.3320,0.9579,0.0000
4.3330,0.9579,0.0000
4.3340,0.9579,0.0000
4.3350,0.9579,0.0000
4.3360,0.9579,0.0000
4.3370,0.9579,0.0000
4.3380,0.9578,0.0000
4.3390,0.9578,0.0000
4.3400,0.9580,0.0000
4.3410,0.9580,0.0000
4.3420,0.9580,0.0000
4.3430,0.9580,0.0000
4.3440,0.9580,0.0000
4.3450,0.9580,0.0000
4.3460,0.9580,0.0000
4.3470,0.9580,0.0000
4.3480,0.9580,0.0000
4.3490,0.9580,0.0000
4.3500,0.9580,0.0000
4.3510,0.9580,0.0000
4.3520,0.9580,0.0000
4.3530,0.9580,0.0000
4.3540,0.9580,0.0000
4.3550,0.9580,0.0000
4.3560,0.9580,0.0000
4.3570,0.9580,0.0000
4.3580,0.9580,0.0000
4.3590,0.9580,0.0000
4.3600,0.9580,0.0000
4.3610,0.9580,0.0000
4.3620,0.9580,0.0000
4.3630,0.9580,0.0000
4.3640,0.9582,0.0000
4.3650,0.9582,0.0000
4.3660,0.9582,0.0000
4.3670,0.9582,0.0000
4.3680,0.9582,0.0000
4.3690,0.9582,0.0000
4.3700,0.9583,0.0000
4.3710,0.9583,0.0000
4.3720,0.9583,0.0000
4.3730,0.9583,0.0000
4.3740,0.9583,0.0000
4.3750,0.9583,0.0000
4.3760,0.9583,0.0000
4.3770,0.9583,0.0000
4.3780,0.9583,0.0000
4.3790,0.9583,0.0000
4.3800,0.9583,0.0000
4.3810,0.9583,0.0000
4.3820,0.9583,0.0000
4.3830,0.9583,0.0000
4.3840,0.9585,0.0000
4.3850,0.9585,0.0000
4.3860,0.9585,0.0000
4.3870,0.9585,0.0000
4.3880,0.9585,0.0000
4.3890,0.9585,0.0000
4.3900,0.9585,0.0000
4.3910,0.9585,0.0000
4.3920,0.9585,0.0000
4.3930,0.9585,0.0000
4.3940,0.9585,0.0000
4.3950,0.9585,0.0000
4.3960,0.9585,0.0000
4.3970,0.9585,0.0000
4.3980,0.9585,0.0000
4.3990,0.9586,0.0000
4.4000,0.9586,0.0000
4.4010,0.9586,0.0000
4.4020,0.9586,0.0000
4.4030,0.9588,0.0000
4.4040,0.9588,0.0000
4.4050,0.9588,0.0000
4.4060,0.9588,0.0000
4.4070,0.9588,0.0000
4.4080,0.9588,0.0000
4.4090,0.9589,0.0000
4.4100,0.9589,0.0000
4.4110,0.9589,0.0000
4.4120,0.9591,0.0000
4.4130,0.9591,0.0000
4.4140,0.9591,0.0000
4.4150,0.9591,0.0000
4.4160,0.9591,0.0000
4.4170,0.9592,0.0000
4.4180,0.9592,0.0000
4.4190,0.9592,0.0000
4.4200,0.9592,0.0000
4.4210,0.9594,0.0000
4.4220,0.9594,0.0000
4.4230,0.9594,0.0000
4.4240,0.9594,0.0000
4.4250,0.9595,0.0000
4.4260,0.9595,0.0000
4.4270,0.9595,0.0000
4.4280,0.9595,0.0000
4.4290,0.9597,0.0000
4.4300,0.9597,0.0000
4.4310,0.9597,0.0000
4.4320,0.9598,0.0000
4.4330,0.9598,0.0000
4.4340,0.9598,0.0000
4.4350,0.9598,0.0000
4.4360,0.9598,0.0000
4.4370,0.9598,0.0000
4.4380,0.9598,0.0000
4.4390,0.9600,0.0000
4.4400,0.9600,0.0000
4.4410,0.9600,0.0000
4.4420,0.9600,0.0000
4.4430,0.9600,0.0000
4.4440,0.9600,0.0000
4.4450,0.9601,0.0000
4.4460,0.9601,0.0000
4.4470,0.9601,0.0000
4.4480,0.9601,0.0000
4.4490,0.9601,0.0000
4.4500,0.9603,0.0000
4.4510,0.9603,0.0000
4.4520,0.9604,0.0000
4.4530,0.9604,0.0000
4.4540,0.9604,0.0000
4.4550,0.9604,0.0000
4.4560,0.9604,0.0000
4.4570,0.9604,0.0000
4.4580,0.9604,0.0000
4.4590,0.9604,0.0000
4.4600,0.9605,0.0000
4.4610,0.9605,0.0000
4.4620,0.9605,0.0000
4.4630,0.9605,0.0000
4.4640,0.9605,0.0000
4.4650,0.9605,0.0000
4.4660,0.9605,0.0000
4.4670,0.9605,0.0000
4.4680,0.9606,0.0000
4.4690,0.9606,0.0000
4.4700,0.9606,0.0000
4.4710,0.9606,0.0000
4.4720,0.9606,0.0000
4.4730,0.9606,0.0000
4.4740,0.9606,0.0000
4.4750,0.9606,0.0000
4.4760,0.9606,0.0000
4.4770,0.9607,0.0000
4.4780,0.9607,0.0000
4.4790,0.9607,0.0000
4.4800,0.9607,0.0000
4.4810,0.9607,0.0000
4.4820,0.9607,0.0000
4.4830,0.9607,0.0000
4.4840,0.9607,0.0000
4.4850,0.9607,0.0000
4.4860,0.9607,0.0000
4.4870,0.9607,0.0000
4.4880,0.9605,0.0000
4.4890,0.9605,0.0000
4.4900,0.9605,0.0000
4.4910,0.9606,0.0000
4.4920,0.9606,0.0000
4.4930,0.9606,0.0000
4.4940,0.9606,0.0000
4.4950,0.9606,0.0000
4.4960,0.9604,0.0000
4.4970,0.9604,0.0000
4.4980,0.9604,0.0000
4.4990,0.9604,0.0000
4.5000,0.9604,0.0000
4.5010,0.9602,0.0000
4.5020,0.9602,0.0000
4.5030,0.9602,0.0000
4.5040,0.9600,0.0000
4.5050,0.9600,0.0000
4.5060,0.9599,0.0000
4.5070,0.9598,0.0000
4.5080,0.9598,0.0000
4.5090,0.9598,0.0000
4.5100,0.9596,0.0000
4.5110,0.9596,0.0000
4.5120,0.9596,0.0000
4.5130,0.9594,0.0000
4.5140,0.9594,0.0000
4.5150,0.9592,0.0000
4.5160,0.9592,0.0000
4.5170,0.9591,0.0000
4.5180,0.9589,0.0000
4.5190,0.9589,0.0000
4.5200,0.9587,0.0000
4.5210,0.9587,0.0000
4.5220,0.9585,0.0000
4.5230,0.9585,0.0000
4.5240,0.9585,0.0000
4.5250,0.9583,0.0000
4.5260,0.9582,0.0000
4.5270,0.9580,0.0000
4.5280,0.9580,0.0000
4.5290,0.9578,0.0000
4.5300,0.9578,0.0000
4.5310,0.9576,0.0000
4.5320,0.9576,0.0000
4.5330,0.9573,0.0000
4.5340,0.9573,0.0000
4.5350,0.9571,0.0000
4.5360,0.9571,0.0000
4.5370,0.9569,0.0000
4.5380,0.9569,0.0000
4.5390,0.9566,0.0000
4.5400,0.9566,0.0000
4.5410,0.9564,0.0000
4.5420,0.9564,0.0000
4.5430,0.9563,0.0000
4.5440,0.9563,0.0000
4.5450,0.9560,0.0000
4.5460,0.9560,0.0000
4.5470,0.9558,0.0000
4.5480,0.9558,0.0000
4.5490,0.9556,0.0000
4.5500,0.9556,0.0000
4.5510,0.9553,0.0000
4.5520,0.9553,0.0000
4.5530,0.9551,0.0000
4.5540,0.9551,0.0000
4.5550,0.9549,0.0000
4.5560,0.9549,0.0000
4.5570,0.9546,0.0000
4.5580,0.9544,0.0000
4.5590,0.9544,0.0000
4.5600,0.9542,0.0000
4.5610,0.9542,0.0000
4.5620,0.9540,0.0000
4.5630,0.9539,0.0000
4.5640,0.9537,0.0000
4.5650,0.9537,0.0000
4.5660,0.9535,0.0000
4.5670,0.9535,0.0000
4.5680,0.9533,0.0000
4.5690,0.9532,0.0000
4.5700,0.9531,0.0000
4.5710,0.9531,0.0000
4.5720,0.9531,0.0000
4.5730,0.9529,0.0000
4.5740,0.9529,0.0000
4.5750,0.9526,0.0000
4.5760,0.9526,0.0000
4.5770,0.9524,0.0000
4.5780,0.9524,0.0000
4.5790,0.9522,0.0000
4.5800,0.9522,0.0000
4.5810,0.9520,0.0000
4.5820,0.9519,0.0000
4.5830,0.9519,0.0000
4.5840,0.9517,0.0000
4.5850,0.9517,0.0000
4.5860,0.9515,0.0000
4.5870,0.9515,0.0000
4.5880,0.9515,0.0000
4.5890,0.9512,0.0000
4.5900,0.9512,0.0000
4.5910,0.9510,0.0000
4.5920,0.9510,0.0000
4.5930,0.9510,0.0000
4.5940,0.9508,0.0000
4.5950,0.9508,0.0000
4.5960,0.9508,0.0000
4.5970,0.9505,0.0000
4.5980,0.9505,0.0000
4.5990,0.9505,0.0000
4.6000,0.9505,0.0000
4.6010,0.9503,0.0000
4.6020,0.9503,0.0000
4.6030,0.9503,0.0000
4.6040,0.9503,0.0000
4.6050,0.9503,0.0000
4.6060,0.9503,0.0000
4.6070,0.9501,0.0000
4.6080,0.9501,0.0000
4.6090,0.9501,0.0000
4.6100,0.9501,0.0000
4.6110,0.9501,0.0000
4.6120,0.9501,0.0000
4.6130,0.9501,0.0000
4.6140,0.9501,0.0000
4.6150,0.9500,0.0000
4.6160,0.9500,0.0000
4.6170,0.9500,0.0000
4.6180,0.9500,0.0000
4.6190,0.9500,0.0000
4.6200,0.9500,0.0000
4.6210,0.9500,0.0000
4.6220,0.9500,0.0000
4.6230,0.9499,0.0000
4.6240,0.9499,0.0000
4.6250,0.9499,0.0000
4.6260,0.9499,0.0000
4.6270,0.9499,0.0000
4.6280,0.9499,0.0000
4.6290,0.9499,0.0000
4.6300,0.9500,0.0000
4.6310,0.9500,0.0000
4.6320,0.9500,0.0000
4.6330,0.9500,0.0000
4.6340,0.9500,0.0000
4.6350,0.9500,0.0000
4.6360,0.9500,0.0000
4.6370,0.9500,0.0000
4.6380,0.9500,0.0000
4.6390,0.9500,0.0000
4.6400,0.9500,0.0000
4.6410,0.9500,0.0000
4.6420,0.9500,0.0000
4.6430,0.9500,0.0000
4.6440,0.9500,0.0000
4.6450,0.9500,0.0000
4.6460,0.9500,0.0000
4.6470,0.9500,0.0000
4.6480,0.9500,0.0000
4.6490,0.9500,0.0000
4.6500,0.9500,0.0000
4.6510,0.9500,0.0000
4.6520,0.9500,0.0000
4.6530,0.9500,0.0000
4.6540,0.9501,0.0000
4.6550,0.9501,0.0000
4.6560,0.9501,0.0000
4.6570,0.9501,0.0000
4.6580,0.9501,0.0000
4.6590,0.9501,0.0000
4.6600,0.9501,0.0000
4.6610,0.9501,0.0000
4.6620,0.9501,0.0000
4.6630,0.9501,0.0000
4.6640,0.9501,0.0000
4.6650,0.9504,0.0000
4.6660,0.9504,0.0000
4.6670,0.9504,0.0000
4.6680,0.9504,0.0000
4.6690,0.9504,0.0000
4.6700,0.9504,0.0000
4.6710,0.9504,0.0000
4.6720,0.9504,0.0000
4.6730,0.9504,0.0000
4.6740,0.9506,0.0000
4.6750,0.9506,0.0000
4.6760,0.9506,0.0000
4.6770,0.9506,0.0000
4.6780,0.9506,0.0000
4.6790,0.9506,0.0000
4.6800,0.9506,0.0000
4.6810,0.9506,0.0000
4.6820,0.9508,0.0000
4.6830,0.9508,0.0000
4.6840,0.9509,0.0000
4.6850,0.9509,0.0000
4.6860,0.9509,0.0000
4.6870,0.9509,0.0000
4.6880,0.9509,0.0000
4.6890,0.9511,0.0000
4.6900,0.9511,0.0000
4.6910,0.9511,0.0000
4.6920,0.9511,0.0000
4.6930,0.9511,0.0000
4.6940,0.9511,0.0000
4.6950,0.9511,0.0000
4.6960,0.9511,0.0000
4.6970,0.9513,0.0000
4.6980,0.9513,0.0000
4.6990,0.9513,0.0000
4.7000,0.9513,0.0000
4.7010,0.9513,0.0000
4.7020,0.9513,0.0000
4.7030,0.9514,0.0000
4.7040,0.9514,0.0000
4.7050,0.9514,0.0000
4.7060,0.9514,0.0000
4.7070,0.9516,0.0000
4.7080,0.9516,0.0000
4.7090,0.9516,0.0000
4.7100,0.9516,0.0000
4.7110,0.9516,0.0000
4.7120,0.9516,0.0000
4.7130,0.9516,0.0000
4.7140,0.9516,0.0000
4.7150,0.9516,0.0000
4.7160,0.9518,0.0000
4.7170,0.9518,0.0000
4.7180,0.9518,0.0000
4.7190,0.9518,0.0000
4.7200,0.9518,0.0000
4.7210,0.9518,0.0000
4.7220,0.9518,0.0000
4.7230,0.9518,0.0000
4.7240,0.9519,0.0000
4.7250,0.9521,0.0000
4.7260,0.9521,0.0000
4.7270,0.9521,0.0000
4.7280,0.9521,0.0000
4.7290,0.9521,0.0000
4.7300,0.9521,0.0000
4.7310,0.9521,0.0000
4.7320,0.9521,0.0000
4.7330,0.9521,0.0000
4.7340,0.9523,0.0000
4.7350,0.9523,0.0000
4.7360,0.9523,0.0000
4.7370,0.9523,0.0000
4.7380,0.9523,0.0000
4.7390,0.9523,0.0000
4.7400,0.9523,0.0000
4.7410,0.9523,0.0000
4.7420,0.9525,0.0000
4.7430,0.9526,0.0000
4.7440,0.9526,0.0000
4.7450,0.9526,0.0000
4.7460,0.9526,0.0000
4.7470,0.9526,0.0000
4.7480,0.9526,0.0000
4.7490,0.9526,0.0000
4.7500,0.9526,0.0000
4.7510,0.9528,0.0000
4.7520,0.9528,0.0000
4.7530,0.9528,0.0000
4.7540,0.9528,0.0000
4.7550,0.9528,0.0000
4.7560,0.9528,0.0000
4.7570,0.9528,0.0000
4.7580,0.9528,0.0000
4.7590,0.9528,0.0000
4.7600,0.9528,0.0000
4.7610,0.9530,0.0000
4.7620,0.9530,0.0000
4.7630,0.9530,0.0000
4.7640,0.9530,0.0000
4.7650,0.9530,0.0000
4.7660,0.9530,0.0000
4.7670,0.9530,0.0000
4.7680,0.9530,0.0000
4.7690,0.9530,0.0000
4.7700,0.9530,0.0000
4.7710,0.9532,0.0000
4.7720,0.9532,0.0000
4.7730,0.9532,0.0000
4.7740,0.9532,0.0000
4.7750,0.9532,0.0000
4.7760,0.9532,0.0000
4.7770,0.9532,0.0000
4.7780,0.9532,0.0000
4.7790,0.9532,0.0000
4.7800,0.9532,0.0000
4.7810,0.9532,0.0000
4.7820,0.9532,0.0000
4.7830,0.9532,0.0000
4.7840,0.9534,0.0000
4.7850,0.9534,0.0000
4.7860,0.9534,0.0000
4.7870,0.9534,0.0000
4.7880,0.9534,0.0000
4.7890,0.9534,0.0000
4.7900,0.9534,0.0000
4.7910,0.9534,0.0000
4.7920,0.9534,0.0000
4.7930,0.9534,0.0000
4.7940,0.9534,0.0000
4.7950,0.9535,0.0000
4.7960,0.9535,0.0000
4.7970,0.9535,0.0000
4.7980,0.9535,0.0000
4.7990,0.9535,0.0000
4.8000,0.9535,0.0000
4.8010,0.9535,0.0000
4.8020,0.9535,0.0000
4.8030,0.9535,0.0000
4.8040,0.9535,0.0000
4.8050,0.9535,0.0000
4.8060,0.9535,0.0000
4.8070,0.9535,0.0000
4.8080,0.9535,0.0000
4.8090,0.9535,0.0000
4.8100,0.9535,0.0000
4.8110,0.9535,0.0000
4.8120,0.9534,0.0000
4.8130,0.9534,0.0000
4.8140,0.9534,0.0000
4.8150,0.9534,0.0000
4.8160,0.9532,0.0000
4.8170,0.9532,0.0000
4.8180,0.9532,0.0000
4.8190,0.9532,0.0000
4.8200,0.9532,0.0000
4.8210,0.9532,0.0000
4.8220,0.9532,0.0000
4.8230,0.9532,0.0000
4.8240,0.9532,0.0000
4.8250,0.9532,0.0000
4.8260,0.9532,0.0000
4.8270,0.9532,0.0000
4.8280,0.9532,0.0000
4.8290,0.9530,0.0000
4.8300,0.9530,0.0000
4.8310,0.9530,0.0000
4.8320,0.9530,0.0000
4.8330,0.9530,0.0000
4.8340,0.9530,0.0000
4.8350,0.9530,0.0000
4.8360,0.9530,0.0000
4.8370,0.9530,0.0000
4.8380,0.9530,0.0000
4.8390,0.9529,0.0000
4.8400,0.9529,0.0000
4.8410,0.9529,0.0000
4.8420,0.9529,0.0000
4.8430,0.9529,0.0000
4.8440,0.9529,0.0000
4.8450,0.9529,0.0000
4.8460,0.9529,0.0000
4.8470,0.9529,0.0000
4.8480,0.9529,0.0000
4.8490,0.9526,0.0000
4.8500,0.9526,0.0000
4.8510,0.9526,0.0000
4.8520,0.9526,0.0000
4.8530,0.9526,0.0000
4.8540,0.9526,0.0000
4.8550,0.9526,0.0000
4.8560,0.9526,0.0000
4.8570,0.9526,0.0000
4.8580,0.9524,0.0000
4.8590,0.9524,0.0000
4.8600,0.9524,0.0000
4.8610,0.9524,0.0000
4.8620,0.9524,0.0000
4.8630,0.9524,0.0000
4.8640,0.9524,0.0000
4.8650,0.9524,0.0000
4.8660,0.9524,0.0000
4.8670,0.9522,0.0000
4.8680,0.9522,0.0000
4.8690,0.9522,0.0000
4.8700,0.9522,0.0000
4.8710,0.9522,0.0000
4.8720,0.9522,0.0000
4.8730,0.9522,0.0000
4.8740,0.9522,0.0000
4.8750,0.9522,0.0000
4.8760,0.9519,0.0000
4.8770,0.9519,0.0000
4.8780,0.9519,0.0000
4.8790,0.9519,0.0000
4.8800,0.9519,0.0000
4.8810,0.9519,0.0000
4.8820,0.9519,0.0000
4.8830,0.9519,0.0000
4.8840,0.9519,0.0000
4.8850,0.9519,0.0000
4.8860,0.9519,0.0000
4.8870,0.9517,0.0000
4.8880,0.9517,0.0000
4.8890,0.9517,0.0000
4.8900,0.9517,0.0000
4.8910,0.9517,0.0000
4.8920,0.9517,0.0000
4.8930,0.9517,0.0000
4.8940,0.9517,0.0000
4.8950,0.9517,0.0000
4.8960,0.9517,0.0000
4.8970,0.9517,0.0000
4.8980,0.9517,0.0000
4.8990,0.9517,0.0000
4.9000,0.9517,0.0000
4.9010,0.9517,0.0000
4.9020,0.9517,0.0000
4.9030,0.9517,0.0000
4.9040,0.9517,0.0000
4.9050,0.9517,0.0000
4.9060,0.9515,0.0000
4.9070,0.9515,0.0000
4.9080,0.9515,0.0000
4.9090,0.9515,0.0000
4.9100,0.9515,0.0000
4.9110,0.9515,0.0000
4.9120,0.9515,0.0000
4.9130,0.9515,0.0000
4.9140,0.9515,0.0000
4.9150,0.9515,0.0000
4.9160,0.9515,0.0000
4.9170,0.9515,0.0000
4.9180,0.9515,0.0000
4.9190,0.9515,0.0000
4.9200,0.9517,0.0000
4.9210,0.9517,0.0000
4.9220,0.9517,0.0000
4.9230,0.9517,0.0000
4.9240,0.9517,0.0000
4.9250,0.9517,0.0000
4.9260,0.9517,0.0000
4.9270,0.9517,0.0000
4.9280,0.9517,0.0000
4.9290,0.9517,0.0000
4.9300,0.9517,0.0000
4.9310,0.9517,0.0000
4.9320,0.9517,0.0000
4.9330,0.9517,0.0000
4.9340,0.9517,0.0000
4.9350,0.9517,0.0000
4.9360,0.9517,0.0000
4.9370,0.9517,0.0000
4.9380,0.9517,0.0000
4.9390,0.9517,0.0000
4.9400,0.9517,0.0000
4.9410,0.9517,0.0000
4.9420,0.9517,0.0000
4.9430,0.9517,0.0000
4.9440,0.9517,0.0000
4.9450,0.9517,0.0000
4.9460,0.9517,0.0000
4.9470,0.9517,0.0000
4.9480,0.9517,0.0000
4.9490,0.9517,0.0000
4.9500,0.9517,0.0000
4.9510,0.9517,0.0000
4.9520,0.9517,0.0000
4.9530,0.9519,0.0000
4.9540,0.9519,0.0000
4.9550,0.9519,0.0000
4.9560,0.9519,0.0000
4.9570,0.9519,0.0000
4.9580,0.9519,0.0000
4.9590,0.9519,0.0000
4.9600,0.9519,0.0000
4.9610,0.9519,0.0000
4.9620,0.9519,0.0000
4.9630,0.9519,0.0000
4.9640,0.9519,0.0000
4.9650,0.9519,0.0000
4.9660,0.9519,0.0000
4.9670,0.9519,0.0000
4.9680,0.9519,0.0000
4.9690,0.9520,0.0000
4.9700,0.9520,0.0000
4.9710,0.9520,0.0000
4.9720,0.9520,0.0000
4.9730,0.9522,0.0000
4.9740,0.9522,0.0000
4.9750,0.9522,0.0000
4.9760,0.9522,0.0000
4.9770,0.9522,0.0000
4.9780,0.9522,0.0000
4.9790,0.9522,0.0000
4.9800,0.9522,0.0000
4.9810,0.9522,0.0000
4.9820,0.9522,0.0000
4.9830,0.9522,0.0000
4.9840,0.9522,0.0000
4.9850,0.9522,0.0000
4.9860,0.9522,0.0000
4.9870,0.9522,0.0000
4.9880,0.9522,0.0000
4.9890,0.9522,0.0000
4.9900,0.9522,0.0000
4.9910,0.9522,0.0000
4.9920,0.9522,0.0000
4.9930,0.9524,0.0000
4.9940,0.9524,0.0000
4.9950,0.9524,0.0000
4.9960,0.9524,0.0000
4.9970,0.9524,0.0000
4.9980,0.9524,0.0000
4.9990,0.9524,0.0000
5.0000,0.9524,0.0000
5.0010,0.9524,0.0000
5.0020,0.9524,0.0000
5.0030,0.9524,0.0000
5.0040,0.9524,0.0000
5.0050,0.9524,0.0000
5.0060,0.9524,0.0000
5.0070,0.9524,0.0000
5.0080,0.9524,0.0000
5.0090,0.9524,0.0000
5.0100,0.9524,0.0000
5.0110,0.9524,0.0000
5.0120,0.9524,0.0000
5.0130,0.9524,0.0000
5.0140,0.9524,0.0000
5.0150,0.9524,0.0000
5.0160,0.9526,0.0000
5.0170,0.9526,0.0000
5.0180,0.9526,0.0000
5.0190,0.9526,0.0000
5.0200,0.9526,0.0000
5.0210,0.9526,0.0000
5.0220,0.9526,0.0000
5.0230,0.9526,0.0000
5.0240,0.9526,0.0000
5.0250,0.9526,0.0000
5.0260,0.9526,0.0000
5.0270,0.9526,0.0000
5.0280,0.9526,0.0000
5.0290,0.9526,0.0000
5.0300,0.9526,0.0000
5.0310,0.9526,0.0000
5.0320,0.9526,0.0000
5.0330,0.9526,0.0000
5.0340,0.9527,0.0000
5.0350,0.9527,0.0000
5.0360,0.9527,0.0000
5.0370,0.9527,0.0000
5.0380,0.9527,0.0000
5.0390,0.9527,0.0000
5.0400,0.9527,0.0000
5.0410,0.9527,0.0000
5.0420,0.9527,0.0000
5.0430,0.9527,0.0000
5.0440,0.9527,0.0000
5.0450,0.9527,0.0000
5.0460,0.9527,0.0000
5.0470,0.9527,0.0000
5.0480,0.9527,0.0000
5.0490,0.9527,0.0000
5.0500,0.9527,0.0000
5.0510,0.9527,0.0000
5.0520,0.9527,0.0000
5.0530,0.9527,0.0000
5.0540,0.9527,0.0000
5.0550,0.9527,0.0000
5.0560,0.9527,0.0000
5.0570,0.9527,0.0000
5.0580,0.9527,0.0000
5.0590,0.9527,0.0000
5.0600,0.9527,0.0000
5.0610,0.9529,0.0000
5.0620,0.9529,0.0000
5.0630,0.9529,0.0000
5.0640,0.9529,0.0000
5.0650,0.9529,0.0000
5.0660,0.9529,0.0000
5.0670,0.9529,0.0000
5.0680,0.9529,0.0000
5.0690,0.9529,0.0000
5.0700,0.9529,0.0000
5.0710,0.9529,0.0000
5.0720,0.9529,0.0000
5.0730,0.9529,0.0000
5.0740,0.9529,0.0000
5.0750,0.9529,0.0000
5.0760,0.9529,0.0000
5.0770,0.9529,0.0000
5.0780,0.9529,0.0000
5.0790,0.9529,0.0000
5.0800,0.9529,0.0000
5.0810,0.9529,0.0000
5.0820,0.9529,0.0000
5.0830,0.9529,0.0000
5.0840,0.9529,0.0000
5.0850,0.9529,0.0000
5.0860,0.9529,0.0000
5.0870,0.9529,0.0000
5.0880,0.9529,0.0000
5.0890,0.9529,0.0000
5.0900,0.9529,0.0000
5.0910,0.9529,0.0000
5.0920,0.9529,0.0000
5.0930,0.9529,0.0000
5.0940,0.9529,0.0000
5.0950,0.9529,0.0000
5.0960,0.9529,0.0000
5.0970,0.9529,0.0000
5.0980,0.9529,0.0000
5.0990,0.9529,0.0000
5.1000,0.9527,0.0000
5.1010,0.9527,0.0000
5.1020,0.9527,0.0000
5.1030,0.9527,0.0000
5.1040,0.9527,0.0000
5.1050,0.9527,0.0000
5.1060,0.9527,0.0000
5.1070,0.9527,0.0000
5.1080,0.9527,0.0000
5.1090,0.9527,0.0000
5.1100,0.9527,0.0000
5.1110,0.9527,0.0000
5.1120,0.9527,0.0000
5.1130,0.9527,0.0000
5.1140,0.9527,0.0000
5.1150,0.9527,0.0000
5.1160,0.9527,0.0000
5.1170,0.9527,0.0000
5.1180,0.9527,0.0000
5.1190,0.9527,0.0000
5.1200,0.9527,0.0000
5.1210,0.9527,0.0000
5.1220,0.9527,0.0000
5.1230,0.9527,0.0000
5.1240,0.9527,0.0000
5.1250,0.9527,0.0000
5.1260,0.9527,0.0000
5.1270,0.9527,0.0000
5.1280,0.9527,0.0000
5.1290,0.9527,0.0000
5.1300,0.9527,0.0000
5.1310,0.9527,0.0000
5.1320,0.9527,0.0000
5.1330,0.9527,0.0000
5.1340,0.9527,0.0000
5.1350,0.9527,0.0000
5.1360,0.9527,0.0000
5.1370,0.9527,0.0000
5.1380,0.9527,0.0000
5.1390,0.9527,0.0000
5.1400,0.9527,0.0000
5.1410,0.9527,0.0000
5.1420,0.9527,0.0000
5.1430,0.9527,0.0000
5.1440,0.9527,0.0000
5.1450,0.9527,0.0000
5.1460,0.9527,0.0000
5.1470,0.9526,0.0000
5.1480,0.9524,0.0000
5.1490,0.9524,0.0000
5.1500,0.9524,0.0000
5.1510,0.9524,0.0000
5.1520,0.9524,0.0000
5.1530,0.9524,0.0000
5.1540,0.9524,0.0000
